participant,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,chosen_type,mismatch,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,fixations_left,fixations_right,total_fixation,revisits_left,revisits_right,total_revisits,transitions,ffs,ffd,fvs,fvd,cxt
participant_019,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,331.0,353.0,386.0,377.0,455.0,882.0,348.0,,671.0,left,A,False,right,0.199,0.801,687.0,137.0,550.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,137.0,left,137.0,exclusive.A
participant_019,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,279.0,380.0,556.0,420.0,311.0,326.0,416.0,,870.0,left,B,False,right,0.0,1.0,723.0,0.0,723.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,723.0,right,723.0,contrastive.B
participant_019,c,22,experiment,32,11,1,focus,y,11b,11a,,323.0,237.0,245.0,231.0,248.0,237.0,355.0,,534.0,right,A,False,right,0.0,1.0,1037.0,0.0,1037.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,right,104.0,right,1037.0,focus.A
participant_019,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,569.0,465.0,897.0,472.0,445.0,711.0,551.0,,711.0,right,A,False,left,1.0,0.0,531.0,531.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,left,69.0,left,531.0,exclusive.A
participant_019,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,653.0,409.0,329.0,309.0,345.0,340.0,619.0,,690.0,right,B,False,right,0.0,1.0,348.0,0.0,348.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,237.0,right,348.0,contrastive.B
participant_019,c,29,experiment,41,14,1,focus,n,14a,14b,,349.0,281.0,292.0,324.0,332.0,342.0,350.0,,5364.0,left,A,False,right,0.471,0.529,486.1,229.0,257.1,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,98.0,left,229.0,focus.A
participant_019,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,470.0,413.0,398.0,416.0,363.0,418.0,395.0,,1145.0,left,A,False,right,0.0,1.0,136.0,0.0,136.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,67.0,right,136.0,exclusive.A
participant_019,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,340.0,284.0,301.0,345.0,301.0,313.0,339.0,,1388.0,left,B,False,right,0.0,1.0,1096.0,0.0,1096.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,300.0,right,1096.0,contrastive.B
participant_019,c,24,experiment,50,17,1,focus,y,17b,17a,,318.0,279.0,280.0,265.0,499.0,357.0,373.0,,1228.0,right,A,False,left,0.941,0.059,866.0,815.0,51.0,4.0,1.0,5.0,3.0,0.0,3.0,2.0,left,474.0,left,474.0,focus.A
participant_019,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,277.0,1412.0,2044.0,596.0,688.0,385.0,410.0,,910.0,right,A,False,left,1.0,0.0,311.0,311.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,311.0,left,311.0,exclusive.A
participant_020,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,853.0,851.0,3717.0,5565.0,961.0,973.0,1211.0,,1811.0,left,A,True,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.A
participant_020,c,36,experiment,5,2,1,focus,n,2a,2b,,974.0,1560.0,834.0,828.0,716.0,870.0,1570.0,,2085.0,left,A,False,right,0.034,0.966,1816.0,62.0,1754.0,1.0,8.0,9.0,0.0,7.0,7.0,2.0,right,65.0,right,1544.0,focus.A
participant_020,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,1293.0,1635.0,1310.0,1568.0,1409.0,1273.0,1155.0,,1647.0,left,A,False,right,0.0,1.0,1098.1,0.0,1098.1,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,146.0,right,1098.1,exclusive.A
participant_020,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,2037.0,1173.0,898.0,850.0,860.0,811.0,2745.0,,1202.0,right,A,True,left,1.0,0.0,596.0,596.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,left,182.0,left,596.0,contrastive.A
participant_020,c,27,experiment,14,5,1,focus,y,5b,5a,,634.0,939.0,506.0,592.0,538.0,772.0,704.0,,4605.0,right,A,False,left,0.603,0.397,2589.0,1561.0,1028.0,6.0,8.0,14.0,5.0,7.0,12.0,6.0,right,122.0,right,122.0,focus.A
participant_020,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,838.0,832.0,1039.0,824.0,728.0,936.0,1446.0,,1703.0,right,A,False,left,0.547,0.453,2174.1,1190.0,984.1,8.0,5.0,13.0,7.0,4.0,11.0,3.0,right,176.0,right,297.0,exclusive.A
participant_020,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,1055.0,714.0,804.0,1107.0,617.0,1162.0,1029.0,,1427.0,left,A,True,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.A
participant_020,c,12,experiment,23,8,1,focus,n,8a,8b,,1002.0,958.0,716.0,1122.0,651.0,690.0,780.0,,2444.0,left,A,False,right,0.0,1.0,1356.0,0.0,1356.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,627.0,right,1356.0,focus.A
participant_020,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,1018.0,987.0,800.0,784.0,692.0,737.0,967.0,,1521.0,left,A,False,left,1.0,0.0,1802.0,1802.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,left,839.0,left,1802.0,exclusive.A
participant_020,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,1632.0,856.0,1143.0,987.0,942.0,1089.0,1543.0,,1778.0,right,A,True,right,0.0,1.0,1030.0,0.0,1030.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,250.0,right,1030.0,contrastive.A
participant_020,c,22,experiment,32,11,1,focus,y,11b,11a,,1201.0,1415.0,614.0,989.0,795.0,960.0,1051.0,,1978.0,right,A,False,right,0.0,1.0,839.1,0.0,839.1,0.0,7.0,7.0,0.0,6.0,6.0,0.0,right,66.0,right,839.1,focus.A
participant_020,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,1034.0,1280.0,1028.0,858.0,693.0,1178.0,1009.0,,2992.0,right,A,False,left,0.627,0.373,1330.0,834.0,496.0,9.0,4.0,13.0,8.0,3.0,11.0,6.0,left,80.0,left,300.0,exclusive.A
participant_020,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,1105.0,1051.0,1055.0,1175.0,929.0,1022.0,1042.0,,2619.0,left,A,True,right,0.336,0.664,873.0,293.0,580.0,3.0,5.0,8.0,2.0,4.0,6.0,1.0,left,101.0,left,293.0,contrastive.A
participant_020,c,29,experiment,41,14,1,focus,n,14a,14b,,632.0,673.0,644.0,822.0,694.0,651.0,987.0,,4995.0,right,B,False,right,0.435,0.565,1622.0,706.0,916.0,8.0,5.0,13.0,7.0,4.0,11.0,3.0,left,62.0,left,454.0,focus.B
participant_020,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,1089.0,1008.0,1171.0,1131.0,940.0,1068.0,1225.0,,3750.0,left,A,False,right,0.074,0.926,1102.0,82.0,1020.0,1.0,5.0,6.0,0.0,4.0,4.0,1.0,left,82.0,left,82.0,exclusive.A
participant_020,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,605.0,730.0,622.0,606.0,554.0,736.0,1002.0,,1760.0,right,A,True,left,0.723,0.277,2549.1,1843.1,706.0,9.0,4.0,13.0,8.0,3.0,11.0,2.0,left,190.0,left,1149.1,contrastive.A
participant_020,c,24,experiment,50,17,1,focus,y,17b,17a,,892.0,826.0,728.0,1225.0,880.0,816.0,2495.0,,1852.0,right,A,False,left,0.571,0.429,2223.0,1269.0,954.0,4.0,6.0,10.0,3.0,5.0,8.0,3.0,left,313.0,left,313.0,focus.A
participant_020,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,1040.0,1060.0,845.0,965.0,930.0,937.0,1121.0,,2579.0,right,A,False,left,0.725,0.275,965.0,700.0,265.0,6.0,3.0,9.0,5.0,2.0,7.0,6.0,left,103.0,left,103.0,exclusive.A
participant_021,b,34,experiment,2,1,1,focus,y,1b,1a,,355.0,299.0,367.0,349.0,353.0,380.0,482.0,,1271.0,right,A,False,right,0.199,0.801,1807.1,360.0,1447.1,4.0,12.0,16.0,3.0,11.0,14.0,8.0,right,130.0,right,521.1,focus.A
participant_021,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,350.0,313.0,356.0,351.0,346.0,337.0,581.0,,1789.0,right,A,False,left,1.0,0.0,361.1,361.1,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,104.0,left,361.1,exclusive.A
participant_021,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,388.0,361.0,344.0,361.0,351.0,466.0,3049.0,,2319.0,right,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_021,b,25,experiment,11,4,1,focus,n,4a,4b,,338.0,305.0,323.0,299.0,334.0,374.0,401.0,,1613.0,left,A,False,right,0.298,0.702,366.1,109.0,257.1,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,56.0,left,109.0,focus.A
participant_021,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,482.0,325.0,352.0,418.0,344.0,361.0,701.0,,2206.0,left,A,False,left,1.0,0.0,257.1,257.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,257.1,left,257.1,exclusive.A
participant_021,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,476.0,396.0,309.0,323.0,288.0,348.0,1288.0,,1318.0,left,B,False,right,0.043,0.957,1196.0,51.0,1145.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,left,51.0,left,51.0,contrastive.B
participant_021,b,37,experiment,20,7,1,focus,y,7b,7a,,414.0,221.0,389.0,269.0,416.0,551.0,1336.0,,1327.0,right,A,False,left,0.864,0.136,2751.0,2378.0,373.0,6.0,4.0,10.0,5.0,3.0,8.0,6.0,left,192.0,left,719.0,focus.A
participant_021,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,500.0,286.0,319.0,313.0,388.0,521.0,4109.0,,1586.0,right,A,False,right,0.155,0.845,677.0,105.0,572.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,105.0,left,105.0,exclusive.A
participant_021,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,553.0,406.0,396.0,460.0,372.0,320.0,494.0,,802.0,right,B,False,right,0.116,0.884,1073.0,125.0,948.0,2.0,4.0,6.0,1.0,3.0,4.0,4.0,right,71.0,right,71.0,contrastive.B
participant_021,b,21,experiment,29,10,1,focus,n,10a,10b,,427.0,292.0,337.0,433.0,399.0,399.0,522.0,,1610.0,left,A,False,left,0.831,0.169,1223.0,1016.0,207.0,9.0,2.0,11.0,8.0,1.0,9.0,4.0,left,80.0,left,139.0,focus.A
participant_021,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,521.0,363.0,332.0,344.0,329.0,331.0,393.0,,3399.0,left,A,False,left,1.0,0.0,257.1,257.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,257.1,left,257.1,exclusive.A
participant_021,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,831.0,565.0,409.0,420.0,400.0,461.0,3236.0,,1551.0,left,B,False,left,1.0,0.0,491.1,491.1,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,234.0,left,491.1,contrastive.B
participant_021,b,14,experiment,38,13,1,focus,y,13b,13a,,501.0,337.0,362.0,391.0,432.0,509.0,461.0,,1371.0,right,A,False,left,0.651,0.349,1103.1,718.0,385.1,1.0,2.0,3.0,0.0,1.0,1.0,2.0,right,128.0,right,128.0,focus.A
participant_021,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,466.0,329.0,330.0,335.0,474.0,494.0,669.0,,1600.0,right,A,False,right,0.381,0.619,415.1,158.0,257.1,3.0,1.0,4.0,2.0,0.0,2.0,1.0,left,53.0,left,158.0,exclusive.A
participant_021,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,408.0,307.0,366.0,338.0,341.0,373.0,463.0,,1370.0,right,B,False,right,0.0,1.0,257.1,0.0,257.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,257.1,right,257.1,contrastive.B
participant_021,b,18,experiment,47,16,1,focus,n,16a,16b,,305.0,269.0,228.0,315.0,323.0,356.0,411.0,,1071.0,left,A,False,right,0.101,0.899,1039.0,105.0,934.0,2.0,3.0,5.0,1.0,2.0,3.0,1.0,right,50.0,right,934.0,focus.A
participant_021,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,446.0,362.0,338.0,384.0,421.0,408.0,1110.0,,2174.0,left,A,False,right,0.326,0.674,776.0,253.0,523.0,5.0,6.0,11.0,4.0,5.0,9.0,5.0,left,51.0,left,151.0,exclusive.A
participant_021,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,481.0,323.0,361.0,422.0,383.0,642.0,1895.0,,1580.0,left,B,False,right,0.0,1.0,665.0,0.0,665.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,665.0,right,665.0,contrastive.B
participant_022,b,34,experiment,2,1,1,focus,y,1b,1a,,561.0,355.0,317.0,326.0,322.0,329.0,529.0,,995.0,right,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,focus.A
participant_022,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,366.0,275.0,315.0,296.0,325.0,362.0,1012.0,,1160.0,right,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
participant_022,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,456.0,276.0,193.0,184.0,194.0,264.0,203.0,,637.0,right,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_022,b,25,experiment,11,4,1,focus,n,4a,4b,,396.0,328.0,447.0,408.0,406.0,386.0,580.0,,1197.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,focus.A
participant_022,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,556.0,401.0,357.0,421.0,405.0,379.0,830.0,,2200.0,left,A,False,left,0.803,0.197,1698.0,1363.0,335.0,3.0,4.0,7.0,2.0,3.0,5.0,3.0,right,55.0,right,55.0,exclusive.A
participant_022,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,538.0,478.0,433.0,490.0,383.0,652.0,517.0,,2022.0,left,B,False,right,0.19,0.81,975.0,185.0,790.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,left,75.0,left,75.0,contrastive.B
participant_022,b,37,experiment,20,7,1,focus,y,7b,7a,,683.0,865.0,604.0,396.0,385.0,491.0,1882.0,,921.0,right,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,focus.A
participant_022,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,462.0,345.0,444.0,568.0,386.0,430.0,498.0,,1220.0,right,A,False,left,0.563,0.437,1696.1,954.1,742.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,left,257.1,left,257.1,exclusive.A
participant_022,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,574.0,429.0,381.0,547.0,329.0,356.0,681.0,,3470.0,left,A,True,right,0.195,0.805,1129.0,220.0,909.0,2.0,5.0,7.0,1.0,4.0,5.0,4.0,right,60.0,right,60.0,contrastive.A
participant_022,b,21,experiment,29,10,1,focus,n,10a,10b,,439.0,276.0,378.0,358.0,295.0,377.0,376.0,,879.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,focus.A
participant_022,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,521.0,267.0,262.0,303.0,300.0,385.0,401.0,,619.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
participant_022,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,338.0,365.0,314.0,316.0,266.0,366.0,408.0,,609.0,left,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_022,b,14,experiment,38,13,1,focus,y,13b,13a,,810.0,642.0,571.0,670.0,561.0,459.0,513.0,,1582.0,right,A,False,right,0.487,0.513,1394.0,679.0,715.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,left,51.0,left,51.0,focus.A
participant_022,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,460.0,335.0,297.0,296.0,288.0,339.0,378.0,,1266.0,right,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
participant_022,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,569.0,326.0,265.0,302.0,280.0,325.0,582.0,,709.0,right,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_022,b,18,experiment,47,16,1,focus,n,16a,16b,,491.0,428.0,373.0,468.0,380.0,747.0,745.0,,1298.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,focus.A
participant_022,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,348.0,283.0,328.0,409.0,396.0,520.0,459.0,,1602.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
participant_022,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,521.0,295.0,365.0,336.0,380.0,332.0,433.0,,1286.0,left,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_023,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,437.0,362.0,367.0,594.0,455.0,718.0,331.0,,1205.0,left,A,False,left,0.9,0.1,660.0,594.0,66.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,66.0,right,66.0,exclusive.A
participant_023,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,731.0,387.0,317.0,376.0,298.0,247.0,375.0,,756.0,right,B,False,right,0.201,0.799,1395.0,281.0,1114.0,1.0,4.0,5.0,0.0,3.0,3.0,2.0,right,177.0,right,312.0,contrastive.B
participant_023,c,36,experiment,5,2,1,focus,n,2a,2b,,677.0,408.0,363.0,389.0,380.0,515.0,216.0,,770.0,left,A,False,left,0.9,0.1,660.0,594.0,66.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,66.0,right,66.0,focus.A
participant_023,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,419.0,461.0,356.0,315.0,279.0,354.0,407.0,,1003.0,left,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_023,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,464.0,401.0,399.0,748.0,384.0,1014.0,230.0,,891.0,left,A,False,left,0.843,0.157,898.0,757.0,141.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,141.0,right,141.0,exclusive.A
participant_023,a,18,experiment,8,3,1,focus,y,3b,3a,,606.0,376.0,432.0,754.0,501.0,1378.0,673.0,,1574.0,right,A,False,right,0.0,1.0,718.0,0.0,718.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,right,120.0,right,718.0,focus.A
participant_023,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,467.0,270.0,833.0,437.0,295.0,603.0,358.0,,898.0,right,A,False,right,0.0,1.0,257.1,0.0,257.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,257.1,right,257.1,exclusive.A
participant_023,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,433.0,394.0,505.0,408.0,256.0,176.0,454.0,,864.0,left,B,False,left,1.0,0.0,742.0,742.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,742.0,left,742.0,contrastive.B
participant_023,c,27,experiment,14,5,1,focus,y,5b,5a,,404.0,458.0,284.0,400.0,400.0,732.0,406.0,,935.0,right,A,False,right,0.354,0.646,1642.0,581.0,1061.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,right,117.0,right,287.0,focus.A
participant_023,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,777.0,510.0,654.0,1091.0,697.0,794.0,962.0,,3748.0,left,A,True,right,0.095,0.905,770.0,73.0,697.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,73.0,left,73.0,contrastive.A
participant_023,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,378.0,411.0,207.0,406.0,343.0,215.0,219.0,,852.0,right,A,False,right,0.0,1.0,431.1,0.0,431.1,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,174.0,right,431.1,exclusive.A
participant_023,a,13,experiment,17,6,1,focus,n,6a,6b,,631.0,593.0,779.0,594.0,885.0,923.0,927.0,,1420.0,left,A,False,right,0.37,0.63,1616.3,598.0,1018.3,4.0,4.0,8.0,3.0,3.0,6.0,2.0,right,105.0,right,619.3,focus.A
participant_023,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,420.0,245.0,405.0,343.0,421.0,362.0,247.0,,762.0,left,A,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,exclusive.A
participant_023,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,428.0,332.0,278.0,406.0,230.0,170.0,437.0,,717.0,right,B,False,,,,1067.6402586206896,,,,,4.874137931034483,,,,1.9,,220.05172413793105,,406.4448275862069,contrastive.B
participant_023,c,12,experiment,23,8,1,focus,n,8a,8b,,388.0,374.0,385.0,627.0,287.0,238.0,727.0,,903.0,left,A,False,right,0.0,1.0,811.0,0.0,811.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,811.0,right,811.0,focus.A
participant_023,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,499.0,541.0,635.0,319.0,367.0,337.0,604.0,,1148.0,left,B,False,left,1.0,0.0,742.0,742.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,742.0,left,742.0,contrastive.B
participant_023,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,406.0,472.0,242.0,394.0,355.0,242.0,265.0,,1011.0,left,A,False,right,0.0,1.0,423.1,0.0,423.1,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,166.0,right,423.1,exclusive.A
participant_023,a,35,experiment,26,9,1,focus,y,9b,9a,,399.0,474.0,264.0,565.0,376.0,674.0,392.0,,1510.0,right,A,False,right,0.455,0.545,1100.0,500.0,600.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,500.0,left,500.0,focus.A
participant_023,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,431.0,258.0,539.0,552.0,369.0,285.0,446.0,,838.0,right,A,False,left,0.73,0.27,1086.0,793.0,293.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,right,293.0,right,293.0,exclusive.A
participant_023,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,631.0,366.0,654.0,430.0,271.0,224.0,402.0,,1016.0,left,B,False,right,0.0,1.0,257.1,0.0,257.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,257.1,right,257.1,contrastive.B
participant_023,c,22,experiment,32,11,1,focus,y,11b,11a,,500.0,219.0,366.0,713.0,420.0,545.0,239.0,,942.0,right,A,False,right,0.077,0.923,988.0,76.0,912.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,left,76.0,left,76.0,focus.A
participant_023,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,477.0,713.0,1324.0,804.0,767.0,651.0,606.0,,2084.0,right,B,False,left,1.0,0.0,724.0,724.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,left,109.0,left,724.0,contrastive.B
participant_023,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,416.0,297.0,259.0,530.0,321.0,584.0,231.0,,1086.0,right,A,False,right,0.095,0.905,770.0,73.0,697.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,left,73.0,left,73.0,exclusive.A
participant_023,a,27,experiment,35,12,1,focus,n,12a,12b,,441.0,433.0,431.0,720.0,754.0,737.0,600.0,,846.0,left,A,False,right,0.354,0.646,1642.0,581.0,1061.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,right,117.0,right,287.0,focus.A
participant_023,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,571.0,345.0,351.0,587.0,335.0,482.0,364.0,,896.0,left,A,False,right,0.0,1.0,805.0,0.0,805.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,right,78.0,right,805.0,exclusive.A
participant_023,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,396.0,469.0,464.0,399.0,300.0,329.0,590.0,,934.0,right,B,False,right,0.32,0.68,816.0,261.0,555.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,left,69.0,left,261.0,contrastive.B
participant_023,c,29,experiment,41,14,1,focus,n,14a,14b,,484.0,441.0,365.0,443.0,464.0,753.0,299.0,,1348.0,left,A,False,left,0.789,0.211,2072.1,1634.0,438.1,3.0,2.0,5.0,2.0,1.0,3.0,2.0,left,167.0,left,966.0,focus.A
participant_023,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,516.0,418.0,1519.0,561.0,351.0,548.0,1631.0,,4074.0,left,B,False,left,1.0,0.0,749.0,749.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,749.0,left,749.0,contrastive.B
participant_023,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,410.0,391.0,259.0,437.0,369.0,240.0,428.0,,1262.0,left,A,False,left,0.691,0.309,891.0,616.0,275.0,3.0,3.0,6.0,2.0,2.0,4.0,1.0,right,71.0,right,275.0,exclusive.A
participant_023,a,29,experiment,44,15,1,focus,y,15b,15a,,447.0,460.0,475.0,669.0,387.0,802.0,496.0,,1716.0,right,A,False,left,0.789,0.211,2072.1,1634.0,438.1,3.0,2.0,5.0,2.0,1.0,3.0,2.0,left,167.0,left,966.0,focus.A
participant_023,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,380.0,252.0,484.0,634.0,324.0,316.0,414.0,,930.0,right,A,False,right,0.0,1.0,423.1,0.0,423.1,0.0,2.0,2.0,0.0,1.0,1.0,0.0,right,166.0,right,423.1,exclusive.A
participant_023,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,394.0,443.0,474.0,261.0,379.0,274.0,224.0,,863.0,left,B,False,left,1.0,0.0,808.0,808.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,left,808.0,left,808.0,contrastive.B
participant_023,c,24,experiment,50,17,1,focus,y,17b,17a,,453.0,412.0,246.0,676.0,258.0,436.0,318.0,,853.0,right,A,False,right,0.0,1.0,765.0,0.0,765.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,right,765.0,right,765.0,focus.A
participant_023,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,353.0,476.0,725.0,316.0,364.0,608.0,913.0,,5323.0,right,B,False,left,0.843,0.157,898.0,757.0,141.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,right,141.0,right,141.0,contrastive.B
